goal,gender,age,height_cm,weight_kg,bmi,diet_type,activity_level,equipment,frequency,region,persona
lose_weight,Female,36,157.6,54.0,21.7,eggetarian,active,dumbbells,3,global,8
build_muscle,Male,38,171.3,75.9,25.9,standard,sedentary,full_gym,3,indian,2
lose_weight,Male,31,174.9,69.3,22.7,eggetarian,moderate,dumbbells,5,indian,1
build_muscle,Male,22,176.6,67.3,21.6,standard,very_active,full_gym,6,indian,4
stay_active,Male,30,161.8,92.1,35.2,jain,light,dumbbells,6,indian,5
lose_weight,Male,17,164.9,51.4,18.9,standard,moderate,dumbbells,3,global,1
lose_weight,Female,24,158.2,64.5,25.8,eggetarian,light,full_gym,5,indian,0
build_muscle,Male,19,170.6,70.8,24.3,standard,light,no_equipment,5,indian,0
lose_weight,Male,20,157.9,81.6,32.7,vegetarian,moderate,no_equipment,5,indian,6
lose_weight,Female,37,162.0,69.9,26.6,jain,active,full_gym,3,indian,0
build_muscle,Male,41,174.2,77.5,25.5,standard,light,dumbbells,3,indian,1
build_muscle,Male,32,186.5,68.8,19.8,vegetarian,light,full_gym,3,global,2
build_muscle,Male,24,170.1,58.3,20.1,standard,moderate,full_gym,4,indian,2
build_muscle,Male,16,180.2,91.5,28.2,standard,light,full_gym,4,global,2
lose_weight,Other,49,160.4,55.9,21.7,eggetarian,light,full_gym,6,western,0
improve_stamina,Female,23,160.8,43.6,16.9,eggetarian,light,no_equipment,4,indian,0
lose_weight,Male,30,190.2,84.4,23.3,vegan,sedentary,no_equipment,3,indian,0
lose_weight,Female,63,169.3,67.0,23.4,vegetarian,active,dumbbells,3,western,8
build_muscle,Male,20,167.6,71.4,25.4,vegetarian,light,full_gym,5,indian,2
lose_weight,Female,29,166.3,65.0,23.5,vegetarian,active,dumbbells,3,indian,8
lose_weight,Male,16,164.3,57.4,21.3,vegetarian,very_active,full_gym,3,western,0
lose_weight,Female,57,162.7,61.6,23.3,standard,moderate,no_equipment,6,indian,8
lose_weight,Other,47,159.3,62.3,24.6,vegetarian,active,full_gym,3,indian,0
build_muscle,Male,27,170.1,79.3,27.4,vegetarian,light,dumbbells,4,indian,1
stay_active,Female,27,163.8,59.4,22.1,vegetarian,active,full_gym,4,western,0
build_muscle,Male,50,176.7,69.8,22.4,standard,moderate,dumbbells,3,indian,1
lose_weight,Male,32,165.2,75.4,27.6,standard,moderate,no_equipment,3,indian,6
stay_active,Male,32,181.2,66.5,20.3,eggetarian,moderate,dumbbells,6,indian,0
stay_active,Female,30,155.3,59.0,24.5,eggetarian,sedentary,full_gym,3,indian,5
build_muscle,Female,18,160.8,58.0,22.4,vegetarian,very_active,full_gym,3,indian,3
build_muscle,Female,44,170.1,80.9,28.0,vegetarian,active,no_equipment,6,indian,0
lose_weight,Male,17,156.8,84.8,34.5,eggetarian,moderate,dumbbells,4,indian,6
lose_weight,Male,29,183.2,70.4,21.0,vegetarian,sedentary,dumbbells,4,indian,1
lose_weight,Female,28,158.2,55.2,22.1,standard,moderate,full_gym,3,indian,0
stay_active,Male,40,179.0,49.6,15.5,vegan,sedentary,full_gym,6,indian,7
lose_weight,Female,28,163.6,65.7,24.5,standard,light,no_equipment,3,indian,8
lose_weight,Female,33,153.2,61.6,26.2,vegan,light,dumbbells,3,indian,8
lose_weight,Female,33,160.6,49.4,19.2,eggetarian,active,dumbbells,5,indian,8
lose_weight,Male,43,192.3,70.3,19.0,standard,moderate,dumbbells,3,indian,1
lose_weight,Female,18,167.5,40.0,14.3,jain,sedentary,full_gym,5,indian,0
build_muscle,Female,43,160.7,66.4,25.7,vegetarian,sedentary,full_gym,5,indian,2
build_muscle,Female,64,164.5,50.5,18.7,vegetarian,very_active,full_gym,5,indian,4
lose_weight,Female,34,158.8,40.3,16.0,vegetarian,active,no_equipment,5,indian,8
build_muscle,Female,36,166.4,66.6,24.1,standard,moderate,dumbbells,4,indian,1
build_muscle,Male,28,162.3,40.0,15.2,standard,very_active,dumbbells,4,indian,1
stay_active,Female,38,167.6,60.2,21.4,eggetarian,sedentary,dumbbells,4,western,8
lose_weight,Male,47,163.5,64.4,24.1,standard,light,no_equipment,3,western,0
build_muscle,Male,17,180.1,68.6,21.1,eggetarian,moderate,full_gym,3,indian,2
lose_weight,Female,63,162.5,72.0,27.3,standard,sedentary,dumbbells,3,indian,8
lose_weight,Female,23,153.4,48.3,20.5,standard,light,full_gym,4,indian,0
lose_weight,Male,24,168.4,59.0,20.8,vegan,active,dumbbells,5,indian,1
build_muscle,Male,31,169.6,73.0,25.4,vegan,active,no_equipment,3,indian,0
build_muscle,Female,46,161.4,71.9,27.6,standard,active,full_gym,4,indian,0
build_muscle,Female,17,159.8,70.3,27.5,vegetarian,moderate,no_equipment,6,global,0
improve_stamina,Female,36,155.8,89.5,36.9,standard,sedentary,full_gym,3,western,0
stay_active,Male,61,189.5,59.8,16.7,standard,very_active,no_equipment,5,indian,7
build_muscle,Female,30,159.0,49.7,19.7,vegetarian,active,dumbbells,4,global,1
build_muscle,Female,17,151.1,67.0,29.3,vegetarian,light,no_equipment,4,indian,0
improve_stamina,Male,36,171.6,80.2,27.2,vegetarian,sedentary,no_equipment,4,indian,0
build_muscle,Female,44,162.5,68.4,25.9,standard,moderate,dumbbells,4,global,1
stay_active,Female,52,150.4,69.0,30.5,standard,moderate,dumbbells,3,indian,7
lose_weight,Male,21,174.0,90.5,29.9,vegetarian,active,no_equipment,4,indian,6
build_muscle,Female,36,158.8,46.9,18.6,standard,active,no_equipment,3,indian,0
lose_weight,Female,32,156.7,46.4,18.9,eggetarian,active,full_gym,3,indian,0
lose_weight,Female,30,167.1,53.2,19.1,vegetarian,light,full_gym,3,indian,0
build_muscle,Female,63,162.4,48.3,18.3,vegan,moderate,dumbbells,4,indian,1
lose_weight,Female,33,159.0,60.7,24.0,eggetarian,moderate,full_gym,5,global,0
build_muscle,Male,20,178.4,79.7,25.0,vegetarian,very_active,no_equipment,4,indian,0
improve_stamina,Male,32,178.5,82.9,26.0,standard,light,no_equipment,3,indian,0
improve_stamina,Male,31,173.7,56.0,18.6,vegan,active,full_gym,4,western,0
lose_weight,Female,25,160.1,70.4,27.5,vegetarian,moderate,dumbbells,3,indian,8
lose_weight,Male,63,178.3,81.3,25.6,standard,light,dumbbells,3,indian,1
stay_active,Male,36,174.1,94.1,31.0,vegetarian,active,no_equipment,3,indian,0
build_muscle,Female,41,153.5,56.6,24.0,vegetarian,active,dumbbells,4,indian,1
stay_active,Male,32,179.8,44.1,13.6,standard,moderate,full_gym,4,indian,0
lose_weight,Male,30,178.0,64.2,20.3,eggetarian,active,full_gym,5,indian,0
lose_weight,Female,60,161.7,51.2,19.6,vegetarian,active,no_equipment,5,indian,8
lose_weight,Male,27,177.6,77.3,24.5,standard,active,dumbbells,3,indian,1
build_muscle,Female,19,159.5,53.5,21.0,standard,active,full_gym,4,indian,3
improve_stamina,Other,33,169.2,64.8,22.6,vegetarian,moderate,no_equipment,6,western,0
build_muscle,Male,45,167.9,82.3,29.2,standard,active,no_equipment,5,indian,0
build_muscle,Male,21,164.3,82.1,30.4,vegetarian,moderate,dumbbells,4,indian,1
build_muscle,Male,39,168.4,78.9,27.8,standard,light,dumbbells,3,western,1
lose_weight,Other,22,174.9,66.5,21.7,standard,sedentary,dumbbells,5,western,1
improve_stamina,Female,45,158.2,54.7,21.9,eggetarian,active,no_equipment,5,indian,7
stay_active,Female,63,161.1,42.6,16.4,vegetarian,sedentary,no_equipment,4,indian,7
lose_weight,Male,29,177.2,93.9,29.9,eggetarian,moderate,no_equipment,4,indian,6
improve_stamina,Male,33,185.1,54.7,16.0,standard,light,full_gym,4,indian,0
build_muscle,Female,56,152.3,62.0,26.7,vegetarian,moderate,no_equipment,4,indian,0
build_muscle,Male,57,176.4,78.3,25.2,standard,active,dumbbells,4,indian,1
build_muscle,Female,57,159.3,51.0,20.1,vegetarian,sedentary,full_gym,3,global,2
improve_stamina,Male,23,177.1,76.5,24.4,standard,moderate,no_equipment,3,indian,0
build_muscle,Male,56,176.5,59.2,19.0,standard,very_active,dumbbells,6,global,1
build_muscle,Female,45,157.3,54.2,21.9,standard,active,full_gym,3,indian,0
build_muscle,Male,36,175.8,63.5,20.5,standard,moderate,dumbbells,4,global,1
build_muscle,Male,31,171.8,84.7,28.7,vegetarian,moderate,no_equipment,4,indian,0
lose_weight,Female,36,170.2,72.1,24.9,standard,light,no_equipment,5,indian,8
lose_weight,Male,55,165.5,70.4,25.7,vegetarian,light,full_gym,4,global,0
lose_weight,Male,41,171.2,81.0,27.6,vegetarian,very_active,dumbbells,4,western,6
stay_active,Male,32,172.2,64.7,21.8,vegetarian,very_active,no_equipment,4,western,0
improve_stamina,Male,23,158.5,55.2,22.0,vegetarian,active,full_gym,3,western,0
lose_weight,Male,20,171.0,81.6,27.9,standard,light,dumbbells,4,indian,6
improve_stamina,Female,29,165.6,75.5,27.5,vegetarian,light,no_equipment,4,western,0
build_muscle,Male,38,177.3,81.2,25.8,jain,sedentary,no_equipment,3,indian,0
build_muscle,Female,25,169.9,69.8,24.2,vegetarian,moderate,dumbbells,6,indian,1
improve_stamina,Male,33,166.6,48.0,17.3,vegan,active,dumbbells,3,western,0
build_muscle,Female,35,150.4,56.3,24.9,eggetarian,light,dumbbells,5,indian,1
stay_active,Female,28,164.1,66.2,24.6,standard,sedentary,full_gym,4,indian,5
stay_active,Male,34,175.7,56.0,18.1,vegetarian,very_active,no_equipment,4,indian,0
lose_weight,Female,59,149.7,48.8,21.8,eggetarian,moderate,full_gym,3,indian,0
improve_stamina,Female,56,150.3,47.4,21.0,standard,moderate,dumbbells,3,indian,7
improve_stamina,Female,30,168.2,50.4,17.8,vegan,active,full_gym,5,global,0
build_muscle,Female,41,165.3,61.3,22.4,vegan,light,full_gym,4,indian,2
lose_weight,Female,29,156.9,49.7,20.2,standard,moderate,full_gym,4,indian,0
build_muscle,Female,29,152.0,72.5,31.4,standard,very_active,no_equipment,4,indian,0
lose_weight,Female,31,153.5,48.9,20.8,jain,light,full_gym,4,indian,0
stay_active,Male,56,164.3,77.5,28.7,jain,light,dumbbells,3,indian,7
build_muscle,Male,45,155.6,57.9,23.9,vegetarian,light,dumbbells,3,western,1
stay_active,Male,39,186.1,68.1,19.7,standard,moderate,no_equipment,3,global,0
improve_stamina,Male,26,173.3,56.7,18.9,standard,moderate,dumbbells,4,indian,0
build_muscle,Female,29,166.4,64.9,23.4,vegetarian,moderate,no_equipment,5,indian,0
lose_weight,Other,39,167.3,50.6,18.1,vegan,moderate,dumbbells,6,global,1
stay_active,Other,25,155.3,69.2,28.7,eggetarian,active,no_equipment,3,indian,0
build_muscle,Male,41,163.3,61.4,23.0,standard,moderate,full_gym,3,global,2
build_muscle,Female,39,159.3,62.6,24.7,standard,moderate,dumbbells,4,indian,1
build_muscle,Male,31,178.7,62.1,19.4,standard,sedentary,no_equipment,5,global,0
improve_stamina,Male,49,173.5,83.8,27.8,vegetarian,light,full_gym,3,global,7
lose_weight,Male,41,177.2,71.0,22.6,vegetarian,moderate,full_gym,4,indian,0
lose_weight,Male,26,176.5,97.9,31.4,vegetarian,active,dumbbells,3,indian,6
build_muscle,Female,29,162.2,65.1,24.7,vegetarian,moderate,full_gym,4,indian,2
build_muscle,Female,39,147.0,49.5,22.9,eggetarian,very_active,full_gym,3,indian,3
lose_weight,Male,30,160.8,54.4,21.0,standard,active,no_equipment,5,indian,0
improve_stamina,Female,23,164.3,48.1,17.8,standard,sedentary,full_gym,3,indian,0
build_muscle,Female,49,163.6,56.6,21.1,standard,active,dumbbells,4,global,1
build_muscle,Male,40,160.2,67.6,26.3,vegetarian,active,full_gym,4,indian,0
build_muscle,Female,29,163.8,40.0,14.9,vegetarian,very_active,no_equipment,4,western,0
stay_active,Female,16,153.3,48.8,20.8,eggetarian,light,no_equipment,3,indian,8
build_muscle,Male,26,158.0,68.9,27.6,standard,active,full_gym,4,indian,3
build_muscle,Male,20,184.1,53.1,15.7,standard,active,no_equipment,3,western,0
build_muscle,Male,41,174.6,54.7,17.9,eggetarian,very_active,no_equipment,6,indian,0
lose_weight,Male,29,180.0,65.7,20.3,jain,very_active,full_gym,4,western,0
stay_active,Female,48,163.8,47.0,17.5,vegan,very_active,no_equipment,4,indian,7
improve_stamina,Male,28,177.6,65.5,20.8,standard,light,no_equipment,4,western,0
lose_weight,Male,39,173.8,58.3,19.3,vegetarian,light,full_gym,4,indian,0
improve_stamina,Female,34,166.3,42.2,15.3,vegetarian,moderate,full_gym,4,global,0
lose_weight,Male,35,172.1,51.7,17.5,standard,light,dumbbells,3,western,1
lose_weight,Male,31,171.6,88.0,29.9,standard,moderate,full_gym,6,indian,6
build_muscle,Male,20,168.1,84.7,30.0,eggetarian,active,no_equipment,3,western,0
lose_weight,Female,43,163.5,60.7,22.7,standard,light,full_gym,3,indian,0
build_muscle,Male,47,174.6,73.2,24.0,eggetarian,sedentary,full_gym,4,indian,2
build_muscle,Male,17,166.5,64.6,23.3,standard,sedentary,full_gym,6,global,2
lose_weight,Female,47,164.3,68.8,25.5,standard,light,full_gym,5,indian,0
build_muscle,Male,27,174.8,96.7,31.6,standard,moderate,full_gym,6,indian,2
lose_weight,Male,29,193.8,75.5,20.1,jain,moderate,full_gym,3,indian,0
build_muscle,Female,42,163.9,58.8,21.9,vegetarian,very_active,dumbbells,4,western,1
lose_weight,Female,28,155.3,40.7,16.9,eggetarian,light,no_equipment,4,western,8
build_muscle,Female,30,161.9,69.7,26.6,jain,light,full_gym,4,global,2
build_muscle,Male,59,181.7,93.3,28.3,eggetarian,moderate,dumbbells,5,indian,1
build_muscle,Male,47,175.3,69.4,22.6,vegetarian,light,full_gym,5,indian,2
lose_weight,Male,26,179.7,90.1,27.9,jain,active,no_equipment,5,global,6
lose_weight,Other,26,171.2,63.8,21.8,vegetarian,moderate,dumbbells,4,global,1
lose_weight,Male,40,160.0,71.6,28.0,eggetarian,moderate,dumbbells,5,indian,6
stay_active,Female,23,156.5,62.7,25.6,vegetarian,light,dumbbells,3,global,8
build_muscle,Male,33,165.1,75.8,27.8,eggetarian,moderate,dumbbells,3,indian,1
stay_active,Male,36,178.1,76.8,24.2,standard,active,dumbbells,4,indian,0
build_muscle,Male,19,163.6,73.4,27.4,standard,very_active,full_gym,6,global,4
stay_active,Other,43,169.0,69.4,24.3,standard,moderate,full_gym,4,indian,7
lose_weight,Female,43,162.0,75.2,28.7,eggetarian,active,no_equipment,5,indian,8
lose_weight,Male,54,171.9,85.7,29.0,standard,very_active,full_gym,4,indian,6
stay_active,Male,56,175.1,43.4,14.2,standard,light,dumbbells,5,western,7
lose_weight,Female,22,153.6,56.3,23.9,vegetarian,very_active,full_gym,5,western,0
lose_weight,Female,45,150.8,73.0,32.1,vegetarian,very_active,dumbbells,3,indian,6
build_muscle,Male,59,178.0,60.8,19.2,eggetarian,moderate,full_gym,3,indian,2
build_muscle,Male,39,162.8,68.6,25.9,vegetarian,moderate,no_equipment,6,indian,0
lose_weight,Male,42,174.5,43.9,14.4,eggetarian,very_active,no_equipment,3,indian,0
build_muscle,Female,24,158.4,71.9,28.7,vegetarian,very_active,no_equipment,5,western,0
build_muscle,Female,31,152.5,55.7,24.0,jain,moderate,dumbbells,3,western,1
stay_active,Male,17,161.7,78.1,29.9,standard,moderate,no_equipment,5,indian,0
lose_weight,Female,32,166.5,60.6,21.9,vegetarian,light,no_equipment,3,western,8
improve_stamina,Male,19,172.7,84.6,28.4,jain,active,no_equipment,3,indian,0
lose_weight,Male,34,166.8,78.5,28.2,standard,sedentary,no_equipment,3,indian,6
lose_weight,Male,33,163.3,80.1,30.0,eggetarian,moderate,no_equipment,6,western,6
build_muscle,Male,62,182.2,69.2,20.8,vegetarian,light,full_gym,4,indian,2
lose_weight,Male,18,182.7,59.5,17.8,standard,very_active,dumbbells,6,global,1
stay_active,Male,61,187.6,105.6,30.0,eggetarian,moderate,dumbbells,3,western,7
build_muscle,Male,44,155.3,80.0,33.2,vegan,very_active,no_equipment,6,global,0
build_muscle,Female,55,160.6,58.3,22.6,vegan,very_active,dumbbells,5,western,1
lose_weight,Male,23,167.5,82.7,29.5,vegetarian,active,dumbbells,5,indian,6
lose_weight,Male,39,175.2,89.8,29.3,vegetarian,active,no_equipment,3,indian,6
lose_weight,Male,31,166.9,68.4,24.6,jain,sedentary,full_gym,5,indian,0
stay_active,Male,40,172.0,44.4,15.0,standard,moderate,full_gym,3,indian,7
lose_weight,Female,61,156.3,45.7,18.7,standard,sedentary,dumbbells,4,global,8
build_muscle,Female,51,159.7,56.7,22.2,vegetarian,moderate,no_equipment,4,indian,0
stay_active,Male,18,175.2,65.1,21.2,standard,moderate,dumbbells,4,global,0
stay_active,Female,20,163.5,66.5,24.9,vegetarian,moderate,no_equipment,3,western,8
stay_active,Female,37,169.3,65.3,22.8,standard,light,no_equipment,4,indian,8
lose_weight,Female,21,167.1,50.2,18.0,vegetarian,very_active,dumbbells,5,western,8
lose_weight,Male,37,165.3,60.5,22.1,vegetarian,active,full_gym,4,indian,0
build_muscle,Female,47,155.0,46.6,19.4,vegetarian,active,dumbbells,3,indian,1
build_muscle,Female,26,167.2,76.0,27.2,eggetarian,sedentary,dumbbells,4,indian,1
build_muscle,Male,47,182.5,70.9,21.3,vegan,active,full_gym,5,western,0
lose_weight,Female,36,164.3,53.1,19.7,vegetarian,light,full_gym,6,western,0
lose_weight,Female,36,150.8,57.4,25.2,vegetarian,very_active,dumbbells,4,global,8
stay_active,Female,26,150.6,42.3,18.7,standard,active,full_gym,4,indian,0
build_muscle,Female,29,176.4,64.1,20.6,eggetarian,light,dumbbells,5,indian,1
build_muscle,Male,59,170.3,66.6,23.0,standard,moderate,dumbbells,4,indian,1
build_muscle,Female,27,164.6,59.7,22.0,standard,sedentary,full_gym,5,global,2
build_muscle,Female,29,145.0,55.2,26.3,standard,light,dumbbells,3,indian,1
improve_stamina,Female,39,163.7,42.2,15.7,vegetarian,active,full_gym,3,indian,0
build_muscle,Female,29,167.2,69.3,24.8,standard,sedentary,dumbbells,3,western,1
improve_stamina,Male,41,183.0,63.8,19.1,eggetarian,moderate,no_equipment,4,indian,7
build_muscle,Other,36,178.9,72.3,22.6,vegetarian,light,no_equipment,5,western,0
lose_weight,Male,35,170.2,46.0,15.9,vegan,moderate,dumbbells,3,indian,1
lose_weight,Male,30,163.8,41.5,15.5,eggetarian,moderate,dumbbells,4,indian,1
build_muscle,Female,51,158.6,72.0,28.6,standard,sedentary,dumbbells,6,indian,1
stay_active,Female,23,145.4,46.5,22.0,standard,moderate,full_gym,5,global,0
improve_stamina,Male,60,177.2,76.9,24.5,eggetarian,light,no_equipment,5,indian,7
stay_active,Male,42,165.0,64.5,23.7,eggetarian,moderate,full_gym,3,indian,7
improve_stamina,Female,40,164.9,53.3,19.6,standard,light,dumbbells,3,global,7
build_muscle,Female,39,166.1,70.7,25.6,vegetarian,active,full_gym,3,indian,3
stay_active,Male,45,156.5,72.3,29.5,vegetarian,light,full_gym,3,indian,7
build_muscle,Male,23,191.7,81.5,22.2,standard,sedentary,dumbbells,4,indian,1
lose_weight,Male,19,167.6,89.5,31.9,vegetarian,moderate,dumbbells,3,western,6
stay_active,Female,30,153.6,53.9,22.8,vegetarian,sedentary,dumbbells,6,indian,8
build_muscle,Male,40,174.9,51.9,17.0,eggetarian,moderate,dumbbells,5,global,1
build_muscle,Male,16,170.9,61.6,21.1,jain,light,no_equipment,4,western,0
lose_weight,Female,31,161.8,48.7,18.6,standard,active,dumbbells,4,western,8
improve_stamina,Male,18,167.9,63.4,22.5,vegan,moderate,no_equipment,3,western,0
lose_weight,Female,17,159.5,66.4,26.1,standard,active,dumbbells,5,indian,8
lose_weight,Female,21,164.8,69.9,25.7,standard,active,no_equipment,6,global,8
build_muscle,Female,39,152.2,66.8,28.8,standard,very_active,full_gym,3,indian,3
lose_weight,Male,50,184.0,53.0,15.7,vegetarian,light,no_equipment,4,indian,0
stay_active,Other,41,175.9,65.4,21.1,vegetarian,moderate,full_gym,4,western,7
stay_active,Male,43,169.6,67.3,23.4,vegetarian,moderate,dumbbells,3,indian,7
lose_weight,Male,22,183.6,68.1,20.2,standard,very_active,full_gym,3,indian,0
improve_stamina,Female,30,156.3,75.2,30.8,vegetarian,sedentary,dumbbells,4,indian,0
lose_weight,Male,19,192.0,77.8,21.1,vegetarian,moderate,full_gym,5,global,0
build_muscle,Other,32,151.7,63.8,27.7,standard,moderate,no_equipment,3,indian,0
lose_weight,Female,22,151.7,70.3,30.5,eggetarian,light,no_equipment,4,western,6
build_muscle,Other,42,149.7,81.6,36.4,vegetarian,light,full_gym,3,indian,2
lose_weight,Male,28,169.0,74.3,26.0,standard,light,no_equipment,5,indian,0
lose_weight,Male,40,176.7,60.2,19.3,standard,light,full_gym,5,indian,0
build_muscle,Male,33,179.9,66.9,20.7,vegetarian,moderate,full_gym,5,indian,2
lose_weight,Male,27,173.7,75.0,24.9,vegetarian,light,dumbbells,3,indian,1
lose_weight,Male,27,182.1,65.6,19.8,standard,active,full_gym,4,indian,0
lose_weight,Female,16,148.8,61.9,28.0,eggetarian,active,dumbbells,3,indian,8
lose_weight,Other,43,166.4,55.8,20.2,eggetarian,light,full_gym,3,indian,0
build_muscle,Female,52,158.4,43.3,17.3,jain,moderate,no_equipment,4,global,0
lose_weight,Female,37,171.8,56.7,19.2,eggetarian,light,dumbbells,3,indian,8
lose_weight,Female,31,164.7,52.2,19.2,eggetarian,light,dumbbells,4,indian,8
build_muscle,Female,64,164.6,40.0,14.8,eggetarian,active,dumbbells,4,indian,1
build_muscle,Female,52,161.5,63.5,24.3,vegetarian,moderate,dumbbells,5,indian,1
stay_active,Male,43,175.5,80.6,26.2,jain,light,no_equipment,6,global,7
lose_weight,Male,25,176.6,80.5,25.8,standard,very_active,no_equipment,3,indian,0
stay_active,Male,26,163.5,60.3,22.6,vegetarian,light,dumbbells,3,indian,5
build_muscle,Female,21,169.6,57.0,19.8,standard,active,full_gym,5,indian,3
lose_weight,Other,50,184.3,50.8,15.0,vegetarian,light,no_equipment,3,indian,0
build_muscle,Male,38,181.9,62.8,19.0,vegetarian,light,full_gym,4,global,2
